SMILES                                                                                                                        ,SMILES                                                                                                                        ,MolWt             ,MolLogP           ,pChEMBL Value     ,pChEMBL Value_pred_mean_cv_train,pChEMBL Value_pred_std_cv_train,pChEMBL Value_pred_mean_cv,pChEMBL Value_pred_std_cv,cv_error_train        ,absolute_cv_error_train,cv_error              ,absolute_cv_error
O=C(Cc1ccc([N+](=O)[O-])cc1)N(C1CC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                           ,O=C(Cc1ccc([N+](=O)[O-])cc1)N(C1CC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                           ,497.6390000000003 ,5.814900000000006 ,6.51              ,6.733084334233881               ,0.09180071527416683            ,7.276348527099055         ,0.27535287380075424      ,0.22308433423388152   ,0.22308433423388152    ,0.7663485270990549    ,0.7663485270990549
O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1                                                       ,O=C(O)c1ccc(Oc2ccc(CN3CCC(N4C(=O)N(C5CCCCC5)C[C@H]4c4ccccc4)CC3)cc2)cc1                                                       ,553.7030000000004 ,6.953100000000008 ,7.829999999999999 ,7.814148965511185               ,0.07909552967581067            ,7.755984021972819         ,0.10554654562105381      ,-0.015851034488814086 ,0.015851034488814086   ,-0.0740159780271803   ,0.0740159780271803
Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1                                                        ,Cc1nc(-c2ccncc2)nc(C)c1C(=O)N1CCC(C)(N2CCC(N(c3ccccc3)c3ccccc3)CC2)CC1                                                        ,560.746           ,6.452840000000008 ,7.976000000000001 ,7.941425806874354               ,0.05895167127749902            ,7.735788024553736         ,0.15677057763837923      ,-0.034574193125647135 ,0.034574193125647135   ,-0.2402119754462646   ,0.2402119754462646
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2F)CC1                                            ,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2cccc(F)c2F)CC1                                            ,632.7950000000002 ,4.8494000000000055,7.7               ,7.529814968414021               ,0.11398545759380944            ,7.3825532118692525        ,0.12040363982518484      ,-0.1701850315859792   ,0.1701850315859792     ,-0.31744678813074767  ,0.31744678813074767
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4cnccn34)CC2)[C@@H](c2cccc(F)c2)C1                                                  ,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3cnc4cnccn34)CC2)[C@@H](c2cccc(F)c2)C1                                                  ,505.63800000000015,4.406800000000004 ,9.0               ,8.46679757264172                ,0.17665760277170978            ,8.03042421214664          ,0.14416048710251067      ,-0.5332024273582796   ,0.5332024273582796     ,-0.9695757878533602   ,0.9695757878533602
CN(C[C@@H](CCN1CCC(N2C[C@@H](c3ccccc3)OC2=O)CC1)c1ccccc1)S(=O)(=O)c1ccccc1                                                    ,CN(C[C@@H](CCN1CCC(N2C[C@@H](c3ccccc3)OC2=O)CC1)c1ccccc1)S(=O)(=O)c1ccccc1                                                    ,547.7210000000003 ,5.138900000000005 ,7.5               ,7.306321221587195               ,0.12148571850517748            ,6.739246004100768         ,0.2686994513527807       ,-0.19367877841280468  ,0.19367877841280468    ,-0.7607539958992318   ,0.7607539958992318
CN(C(=O)Nc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                          ,CN(C(=O)Nc1ccc(F)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                          ,445.58200000000016,5.976000000000006 ,6.72              ,6.408751242478229               ,0.11119626979873229            ,5.62114155011794          ,0.14244097560900595      ,-0.3112487575217706   ,0.3112487575217706     ,-1.0988584498820595   ,1.0988584498820595
Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(c2cccc(Cl)c2)CCN(C(=O)c2ccccc2)CC1                                             ,Cc1nc2ccccc2n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCC1(c2cccc(Cl)c2)CCN(C(=O)c2ccccc2)CC1                                             ,567.1770000000001 ,7.430320000000008 ,8.28              ,8.06008349259729                ,0.10205419842427514            ,7.475390837353599         ,0.4816439945240682       ,-0.21991650740270963  ,0.21991650740270963    ,-0.8046091626464005   ,0.8046091626464005
Cc1nc2ccccc2n1[C@H]1C[C@@H]2CC[C@H](C1)N2CCCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1                                                 ,Cc1nc2ccccc2n1[C@H]1C[C@@H]2CC[C@H](C1)N2CCCC1(c2ccccc2)CCN(C(=O)c2ccccc2)CC1                                                 ,546.7590000000001 ,7.167020000000008 ,5.9               ,6.624051352949604               ,0.21377543722522838            ,7.7346042542601525        ,0.19866489809089255      ,0.724051352949604     ,0.724051352949604      ,1.8346042542601522    ,1.8346042542601522
CCN(CCc1ccc(F)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1                                                      ,CCN(CCc1ccc(F)cc1)C(=O)C1CCN(CCCN(C(=O)C2CCN(C(C)=O)CC2)c2cccc(Cl)c2)CC1                                                      ,599.1910000000003 ,5.263900000000005 ,6.82              ,6.84276917826309                ,0.09519201096746543            ,7.343827778105211         ,0.20077979771343937      ,0.022769178263089884  ,0.022769178263089884   ,0.5238277781052103    ,0.5238277781052103
CNC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                                         ,CNC(=O)NC1CCN(CCC(CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                                                         ,458.62800000000016,2.8744000000000023,6.46              ,6.473341382317619               ,0.09375679584764075            ,6.421599111282599         ,0.3687020654648038       ,0.013341382317618944  ,0.013341382317618944   ,-0.038400888717401216 ,0.038400888717401216
CN1C(=O)CCC2CN(CC[C@](C)(CN(C)S(=O)(=O)c3ccccc3)c3ccccc3)CCC21                                                                ,CN1C(=O)CCC2CN(CC[C@](C)(CN(C)S(=O)(=O)c3ccccc3)c3ccccc3)CCC21                                                                ,483.67800000000017,3.5978000000000017,7.55              ,7.413135921322353               ,0.13943703089379               ,6.981391081572009         ,0.3140738925658816       ,-0.13686407867764672  ,0.13686407867764672    ,-0.5686089184279908   ,0.5686089184279908
OC1(CCCc2ccc(Cc3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1                                                     ,OC1(CCCc2ccc(Cc3nnn[nH]3)cc2)CCN(C[C@H]2CN(CC3CCCCC3)C[C@@H]2c2ccccc2)CC1                                                     ,556.7990000000004 ,5.236000000000005 ,9.0               ,9.20177674198913                ,0.08534973191268708            ,9.284242629889249         ,0.1848674524452567       ,0.20177674198913031   ,0.20177674198913031    ,0.2842426298892491    ,0.2842426298892491
O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(N3CCOCC3)cc2)CC1                                                               ,O=C1N(C2CCCCC2)C[C@@H](c2ccccc2)N1C1CCN(Cc2ccc(N3CCOCC3)cc2)CC1                                                               ,502.70300000000054,5.299200000000004 ,7.145             ,7.085664752642989               ,0.07356810243874594            ,7.19616114853158          ,0.11515637075629802      ,-0.059335247357010346 ,0.059335247357010346   ,0.05116114853158038   ,0.05116114853158038
COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1                                                   ,COC(=O)c1ccc(CC2CCN(CCCN(C(=O)C3CCN(S(C)(=O)=O)CC3)c3ccc(Cl)c(Cl)c3)CC2)cc1                                                   ,624.6310000000002 ,5.129400000000005 ,8.245000000000001 ,8.162123797627931               ,0.11021883933027735            ,7.675365032942741         ,0.2692493575242776       ,-0.08287620237206994  ,0.08287620237206994    ,-0.5696349670572598   ,0.5696349670572598
COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC                                                                       ,COc1ccc(CC(=O)N(C)C2CCN(CCC(c3ccccc3)c3ccccc3)CC2)cc1OC                                                                       ,486.6560000000002 ,5.3913000000000055,6.19              ,6.038128412751918               ,0.15911553567373438            ,5.9386292146494295        ,0.24840918100730344      ,-0.15187158724808203  ,0.15187158724808203    ,-0.2513707853505709   ,0.2513707853505709
CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cc(Cl)cc(Cl)c1)S(=O)(=O)c1ccccc1                                                     ,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cc(Cl)cc(Cl)c1)S(=O)(=O)c1ccccc1                                                     ,607.6250000000002 ,5.6089000000000055,6.96              ,6.823343988543202               ,0.11000745611330545            ,6.571265514929186         ,0.11130708116145427      ,-0.13665601145679762  ,0.13665601145679762    ,-0.3887344850708141   ,0.3887344850708141
C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                              ,C=CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                              ,530.7340000000002 ,5.333800000000006 ,7.66              ,7.462447595602091               ,0.11310298018102205            ,7.195408031334186         ,0.15987043033434084      ,-0.1975524043979089   ,0.1975524043979089     ,-0.46459196866581376  ,0.46459196866581376
C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1                                         ,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@@H]2c2ccccc2)CC1                                         ,574.7220000000004 ,5.616200000000006 ,9.7               ,9.356215614828832               ,0.11791997898054057            ,8.794950074181175         ,0.17095086255916603      ,-0.3437843851711673   ,0.3437843851711673     ,-0.9050499258188243   ,0.9050499258188243
Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(N)cc1                                                         ,Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccc(N)cc1                                                         ,528.6920000000003 ,5.533120000000005 ,7.85              ,7.926337830547458               ,0.10335217187184877            ,7.969439743375865         ,0.2612868067164511       ,0.07633783054745802   ,0.07633783054745802    ,0.1194397433758656    ,0.1194397433758656
O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](CCN1CCC2(C=Cc3ccccc32)CC1)c1ccc(F)cc1                                               ,O=C(NCc1cc(C(F)(F)F)cc(C(F)(F)F)c1)[C@@H](CCN1CCC2(C=Cc3ccccc32)CC1)c1ccc(F)cc1                                               ,590.5830000000004 ,7.714000000000008 ,7.52              ,7.396288823334035               ,0.08357464192753461            ,6.893851558126462         ,0.2779584014467851       ,-0.12371117666596465  ,0.12371117666596465    ,-0.6261484418735375   ,0.6261484418735375
Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                                     ,Cc1nnc(C(C)C)n1C1CCN(C(C)C[C@H](NC(=O)C2CCC2)c2ccccc2)CC1                                                                     ,437.6320000000003 ,4.783020000000004 ,8.7               ,8.763355571362656               ,0.1323071338619337             ,8.761411527563876         ,0.2878779587036333       ,0.06335557136265635   ,0.06335557136265635    ,0.06141152756387669   ,0.06141152756387669
COCC1NC(=O)C2(CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)N(C)C1=O                                                                           ,COCC1NC(=O)C2(CCN(Cc3ccc(Oc4ccccc4)cc3)CC2)N(C)C1=O                                                                           ,423.51300000000015,2.4167000000000005,6.5               ,6.245413322383852               ,0.20996012287512567            ,5.349090832292474         ,0.34396718561436523      ,-0.25458667761614784  ,0.25458667761614784    ,-1.1509091677075256   ,1.1509091677075256
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2c(F)cccc2F)CC1                                            ,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@H](c2ccc(S(C)(=O)=O)cc2)c2c(F)cccc2F)CC1                                            ,632.7950000000002 ,4.8494000000000055,6.25              ,6.718725929538678               ,0.22867473000385952            ,7.47985074317846          ,0.24731571153814927      ,0.4687259295386781    ,0.4687259295386781     ,1.22985074317846      ,1.22985074317846
O=C(O)CN1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                                  ,O=C(O)CN1C[C@H](CN2CCC(O)(CCCc3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                                  ,436.5960000000002 ,3.636400000000003 ,8.22              ,8.01541768068805                ,0.1597794183471402             ,7.500269905322637         ,0.4311843129155205       ,-0.20458231931195137  ,0.20458231931195137    ,-0.7197300946773639   ,0.7197300946773639
CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1                                ,CCCCOc1ccc(Cc2cc(C3CCN(C[C@H]4CN([C@@H](C(=O)O)[C@@H](C)CC)C[C@@H]4c4cccc(F)c4)CC3)n(CC)n2)cc1                                ,632.8649999999999 ,7.206100000000008 ,9.0               ,9.1139434664756                 ,0.04535810422336514            ,9.112967422148415         ,0.03259713556606228      ,0.11394346647560027   ,0.11394346647560027    ,0.11296742214841515   ,0.11296742214841515
C=CCN(C(=O)OCc1ccc(S(C)(=O)=O)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1                                          ,C=CCN(C(=O)OCc1ccc(S(C)(=O)=O)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1                                          ,623.8160000000004 ,4.215500000000003 ,7.43              ,7.4934936795923734              ,0.1265717059826017             ,7.973154295924873         ,0.3697224799290223       ,0.06349367959237373   ,0.06349367959237373    ,0.5431542959248734    ,0.5431542959248734
Cc1nnc(C(C)C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCCN(C(=O)Nc1ccc(Cl)cc1)c1ccccc1                                                   ,Cc1nnc(C(C)C)n1[C@@H]1C[C@@H]2CC[C@H](C1)N2CCCN(C(=O)Nc1ccc(Cl)cc1)c1ccccc1                                                   ,521.1090000000003 ,6.660020000000008 ,8.4               ,8.10032105713729                ,0.1433737857465996             ,7.732319827480675         ,0.26889189200585084      ,-0.2996789428627107   ,0.2996789428627107     ,-0.6676801725193258   ,0.6676801725193258
O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1                                             ,O=C(O)[C@@H](CC1CCC1)N1C[C@H](CN2CCC(c3c[nH]c(Cc4ccccc4)n3)CC2)[C@@H](c2ccccc2)C1                                             ,526.7250000000001 ,5.538900000000004 ,9.42              ,9.32960366027867                ,0.07528181661308535            ,9.272307058542197         ,0.06324855184034608      ,-0.09039633972133032  ,0.09039633972133032    ,-0.14769294145780343  ,0.14769294145780343
Cc1nnc(C(C)C)n1C1CCN(CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)CC1                                                                ,Cc1nnc(C(C)C)n1C1CCN(CC[C@H](NC(=O)C2CCC(F)(F)CC2)c2ccccc2)CC1                                                                ,487.6390000000003 ,5.419920000000006 ,8.12              ,8.197989797500439               ,0.09090666835550701            ,8.201819708526063         ,0.3446583345469378       ,0.07798979750043955   ,0.07798979750043955    ,0.0818197085260639    ,0.0818197085260639
CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccs1)S(=O)(=O)c1ccccc1                                                              ,CN(CC(CCN1CCC2(CC1)CS(=O)(=O)c1ccccc12)c1cccs1)S(=O)(=O)c1ccccc1                                                              ,544.7640000000001 ,4.363600000000004 ,6.96              ,6.884725214471038               ,0.08399817383912106            ,6.708400123542423         ,0.3141775829102461       ,-0.07527478552896216  ,0.07527478552896216    ,-0.2515998764575773   ,0.2515998764575773
CCn1nc(C(C)(C)c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1                                         ,CCn1nc(C(C)(C)c2ccccc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C3CCCCC3)C[C@@H]2c2ccccc2)CC1                                         ,596.8600000000004 ,7.157400000000008 ,8.16              ,8.105130887654077               ,0.06558966144939671            ,8.119605347094913         ,0.05894148060761903      ,-0.054869112345922844 ,0.054869112345922844   ,-0.04039465290508737  ,0.04039465290508737
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                ,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1                                                                ,518.7230000000003 ,5.167700000000004 ,7.435             ,7.253573806794057               ,0.11911080700056231            ,6.960716191585284         ,0.13188683632859913      ,-0.1814261932059429   ,0.1814261932059429     ,-0.4742838084147154   ,0.4742838084147154
COc1ncc(CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)cn1                                                                                    ,COc1ncc(CN2CCC(c3[nH]ncc3Cc3ccccc3)CC2)cn1                                                                                    ,363.46500000000015,3.178700000000002 ,4.16              ,4.452942312462304               ,0.17980283444683787            ,5.495703548350532         ,0.29945706051255566      ,0.29294231246230407   ,0.29294231246230407    ,1.3357035483505317    ,1.3357035483505317
COC(=O)N1CCc2nc(C)n([C@@H]3C[C@@H]4CC[C@H](C3)N4CC[C@H](NC(C)=O)c3ccccc3)c2C1                                                 ,COC(=O)N1CCc2nc(C)n([C@@H]3C[C@@H]4CC[C@H](C3)N4CC[C@H](NC(C)=O)c3ccccc3)c2C1                                                 ,479.6250000000003 ,3.7514200000000018,9.52              ,9.440284108754408               ,0.10536058031729004            ,9.096152440620013         ,0.12879782960271488      ,-0.07971589124559131  ,0.07971589124559131    ,-0.4238475593799862   ,0.4238475593799862
C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                         ,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CC[C@H](CN(C)S(=O)(=O)c2ccccc2)c2ccccc2)CC1                                         ,620.7720000000003 ,5.678400000000009 ,8.7               ,8.804114386903695               ,0.13644637233827392            ,8.908104576305577         ,0.12165186787866372      ,0.10411438690369579   ,0.10411438690369579    ,0.208104576305578     ,0.208104576305578
CN(CC(CCN1CCC(c2ccccc2)CC1)c1cccs1)S(=O)(=O)c1ccccc1                                                                          ,CN(CC(CCN1CCC(c2ccccc2)CC1)c1cccs1)S(=O)(=O)c1ccccc1                                                                          ,468.68800000000016,5.422100000000006 ,6.4               ,6.525453866941527               ,0.08406141607619871            ,6.638562814785772         ,0.2566484263976091       ,0.12545386694152683   ,0.12545386694152683    ,0.23856281478577124   ,0.23856281478577124
CC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C)CC3)C2)c1ccccc1                                                       ,CC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C)CC3)C2)c1ccccc1                                                       ,435.6160000000002 ,3.6148200000000026,8.3               ,8.281969434364935               ,0.12542084322113617            ,8.262450138514254         ,0.1741943327622586       ,-0.018030565635065443 ,0.018030565635065443   ,-0.037549861485747016 ,0.037549861485747016
C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CCC(=O)c2ccccc2)c2ccccc2)CC1                                                    ,C=CCN(C(=O)OCc1ccc([N+](=O)[O-])cc1)C1CCN(CCC(CCC(=O)c2ccccc2)c2ccccc2)CC1                                                    ,569.7020000000002 ,7.020800000000008 ,4.82              ,5.383534533783367               ,0.2784034259527597             ,7.396579673023327         ,0.2364581307804475       ,0.5635345337833666    ,0.5635345337833666     ,2.5765796730233266    ,2.5765796730233266
C=CCN(C(=O)NCc1ccc(S(=O)(=O)NC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1                                         ,C=CCN(C(=O)NCc1ccc(S(=O)(=O)NC)cc1)C1CCN(C[C@H]2CN(C(=O)C3CCCC3)C[C@]2(O)c2ccccc2)CC1                                         ,637.8470000000004 ,3.2931000000000026,8.53              ,8.441084698544147               ,0.04280526646463856            ,8.32363930099783          ,0.1502539925765017       ,-0.08891530145585236  ,0.08891530145585236    ,-0.20636069900217002  ,0.20636069900217002
O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                 ,O=C(O)[C@@H](C1CCCCC1)N1C[C@H](CN2CCC(c3nocc3Cc3ccccc3)CC2)[C@@H](c2ccccc2)C1                                                 ,541.7360000000001 ,6.193900000000008 ,8.92              ,8.850588975745477               ,0.05787516207004802            ,8.9063202068069           ,0.034565688747059016     ,-0.0694110242545225   ,0.0694110242545225     ,-0.01367979319310031  ,0.01367979319310031
Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1                                               ,Cc1cc(C#N)nc(C)c1C(=O)N1C[C@@H]2CN(CCC3(c4ccccc4)CCN(C(=O)C4CCCC4)C3)C[C@@H]2C1                                               ,539.7240000000004 ,4.324520000000004 ,7.205             ,7.149498752406464               ,0.0879264517269976             ,7.210317520081718         ,0.3756429683221476       ,-0.05550124759353636  ,0.05550124759353636    ,0.00531752008171793   ,0.00531752008171793
