SMILES                                                                                                       ,SMILES                                                                                                       ,MolWt             ,MolLogP            ,pChEMBL Value     ,pChEMBL Value_pred_mean_cv_train,pChEMBL Value_pred_std_cv_train,pChEMBL Value_pred_mean_cv,pChEMBL Value_pred_std_cv,cv_error_train        ,absolute_cv_error_train,cv_error              ,absolute_cv_error
COc1ccc(/C=C2/SC(=S)N(CCC(=O)Nc3ccc(C(=O)O)c(O)c3)C2=O)cc1OC                                                 ,COc1ccc(/C=C2/SC(=S)N(CCC(=O)Nc3ccc(C(=O)O)c(O)c3)C2=O)cc1OC                                                 ,488.5430000000002 ,3.337600000000001  ,4.49              ,4.481360787966441               ,0.03836221747427814            ,4.482272934743043         ,0.06652326559127517      ,-0.008639212033559218 ,0.008639212033559218   ,-0.007727065256957211 ,0.007727065256957211
Oc1nc2ccc(Cl)cc2n1CC1CCCCC1                                                                                  ,Oc1nc2ccc(Cl)cc2n1CC1CCCCC1                                                                                  ,264.756           ,3.9756000000000022 ,4.3               ,4.484914523720936               ,0.15195800963464662            ,5.137033944943646         ,0.2455828701356727       ,0.18491452372093597   ,0.18491452372093597    ,0.8370339449436459    ,0.8370339449436459
Cc1ccc(C(O)c2ccn(S(=O)(=O)c3ccc(C)cc3)c2)cc1                                                                 ,Cc1ccc(C(O)c2ccn(S(=O)(=O)c3ccc(C)cc3)c2)cc1                                                                 ,341.43200000000013,3.4236400000000016 ,5.33              ,5.442106604893937               ,0.07561169388040602            ,5.721903330485423         ,0.22363439273590252      ,0.11210660489393653   ,0.11210660489393653    ,0.39190333048542314   ,0.39190333048542314
CCN1c2ncccc2C(=O)N(C)c2ccc(N3CCCCC3)nc21                                                                     ,CCN1c2ncccc2C(=O)N(C)c2ccc(N3CCCCC3)nc21                                                                     ,337.42700000000013,3.214900000000002  ,6.52              ,6.505715850548685               ,0.08704893142589794            ,6.436733046955048         ,0.19511109017717207      ,-0.014284149451314399 ,0.014284149451314399   ,-0.08326695304495146  ,0.08326695304495146
CCc1cc(C)c2c(n1)N(CC)c1ncccc1C(=O)N2                                                                         ,CCc1cc(C)c2c(n1)N(CC)c1ncccc1C(=O)N2                                                                         ,282.347           ,3.0711200000000014 ,6.41              ,6.575267888802874               ,0.06654874388843394            ,6.570985144783959         ,0.14580886525366357      ,0.16526788880287402   ,0.16526788880287402    ,0.1609851447839592    ,0.1609851447839592
CSc1ccc2c(C)nc(CCCCCCC(=O)c3ccccc3)n2n1                                                                      ,CSc1ccc2c(C)nc(CCCCCCC(=O)c3ccccc3)n2n1                                                                      ,367.51800000000003,5.135520000000005  ,7.1               ,6.568594333934269               ,0.21111311914584088            ,5.7951586897068825        ,0.06756232020224165      ,-0.5314056660657309   ,0.5314056660657309     ,-1.3048413102931171   ,1.3048413102931171
O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1                                                              ,O=C1Nc2c(O)cc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)O1                                                              ,331.677           ,3.7787000000000006 ,5.63              ,6.022589484336067               ,0.1957745632250363             ,6.560926586493949         ,0.1532360932247421       ,0.39258948433606733   ,0.39258948433606733    ,0.9309265864939489    ,0.9309265864939489
O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)[C@H]1OCc1ccccc1F                                                  ,O=C1Nc2ccc(Cl)cc2[C@@](C#CC2CC2)(C(F)(F)F)[C@H]1OCc1ccccc1F                                                  ,437.82000000000005,5.230100000000004  ,5.89              ,5.923395835943376               ,0.061722454736699635           ,5.960417918060972         ,0.03730022010704132      ,0.03339583594337636   ,0.03339583594337636    ,0.07041791806097208   ,0.07041791806097208
O=C1Nc2cccc(Cl)c2[C@@](C#CC2CC2)(C(F)(F)F)N1                                                                 ,O=C1Nc2cccc(Cl)c2[C@@](C#CC2CC2)(C(F)(F)F)N1                                                                 ,314.6939999999999 ,3.6461000000000015 ,7.14              ,7.0234803078905275              ,0.059346615995113705           ,6.887923078057812         ,0.09919638485792849      ,-0.11651969210947222  ,0.11651969210947222    ,-0.2520769219421881   ,0.2520769219421881
CCN(c1nc(F)ccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1                                           ,CCN(c1nc(F)ccc1NC(C)C)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1                                           ,516.6430000000001 ,4.0249000000000015 ,6.223333333333333 ,6.130052296854399               ,0.030438891767017636           ,6.095000405925194         ,0.036628417693706936     ,-0.09328103647893382  ,0.09328103647893382    ,-0.12833292740813906  ,0.12833292740813906
CCN1c2ncc(CCc3ccccc3N)cc2C(=O)N(C)c2cccnc21                                                                  ,CCN1c2ncc(CCc3ccccc3N)cc2C(=O)N(C)c2cccnc21                                                                  ,373.46000000000015,3.5920000000000014 ,6.435             ,6.761614033025344               ,0.058669576419113655           ,6.961561202232858         ,0.10875213150688662      ,0.3266140330253444    ,0.3266140330253444     ,0.5265612022328581    ,0.5265612022328581
O=[N+]([O-])c1ccccc1CCNC(=S)Nc1nccs1                                                                         ,O=[N+]([O-])c1ccccc1CCNC(=S)Nc1nccs1                                                                         ,308.388           ,2.5804             ,6.82              ,6.955581276462377               ,0.08865149621565255            ,7.108418501004674         ,0.18377048915253968      ,0.13558127646237672   ,0.13558127646237672    ,0.28841850100467337   ,0.28841850100467337
C[C@H]1COC2(c3ccccc3)c3ccccc3C(=O)N12                                                                        ,C[C@H]1COC2(c3ccccc3)c3ccccc3C(=O)N12                                                                        ,265.31199999999995,2.7622000000000013 ,4.14              ,4.346834380111835               ,0.08620419479563228            ,4.52754775467158          ,0.06612872464618139      ,0.20683438011183508   ,0.20683438011183508    ,0.38754775467158      ,0.38754775467158
CCC(C)Sc1nc(O)c(C)c(Cc2cccc(Cl)c2)n1                                                                         ,CCC(C)Sc1nc(O)c(C)c(Cc2cccc(Cl)c2)n1                                                                         ,322.8610000000001 ,4.625420000000003  ,6.05              ,5.876782984374682               ,0.14385568947859861            ,5.815964549524504         ,0.16570091369268472      ,-0.1732170156253181   ,0.1732170156253181     ,-0.23403545047549557  ,0.23403545047549557
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccccc3OC)nc21                                                                  ,CCN1c2ncccc2C(=O)N(C)c2ccc(-c3ccccc3OC)nc21                                                                  ,360.41700000000014,3.9002000000000026 ,5.6               ,6.09740189438318                ,0.14487583733204093            ,6.4667745675304245        ,0.1227731223590683       ,0.49740189438317994   ,0.49740189438317994    ,0.8667745675304248    ,0.8667745675304248
Cc1cccc(OCc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)c1                                                                  ,Cc1cccc(OCc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)c1                                                                  ,372.42800000000017,4.230220000000003  ,5.61              ,6.0233932130142565              ,0.12530680135466626            ,6.484593123786338         ,0.037110693031657004     ,0.41339321301425613   ,0.41339321301425613    ,0.8745931237863376    ,0.8745931237863376
O=C(OCCc1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1                                                                      ,O=C(OCCc1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1                                                                      ,306.2700000000001 ,1.6141000000000008 ,5.3425            ,5.166046329035053               ,0.12477739659128889            ,4.775356159342959         ,0.11886528629902549      ,-0.17645367096494713  ,0.17645367096494713    ,-0.5671438406570415   ,0.5671438406570415
CCN1c2ncccc2-c2ncc(C)n2-c2ccc(OC)nc21                                                                        ,CCN1c2ncccc2-c2ncc(C)n2-c2ccc(OC)nc21                                                                        ,307.357           ,3.1177200000000016 ,6.75              ,6.407434604769516               ,0.12871173530435479            ,5.804198808120185         ,0.2475566343420747       ,-0.34256539523048435  ,0.34256539523048435    ,-0.9458011918798146   ,0.9458011918798146
CCOc1cccc(F)c1CCNC(=S)Nc1ccc(C)cn1                                                                           ,CCOc1cccc(F)c1CCNC(=S)Nc1ccc(C)cn1                                                                           ,333.43199999999996,3.456920000000001  ,8.35              ,8.018912165571946               ,0.17345356067684733            ,7.234038395929562         ,0.24121189593566728      ,-0.3310878344280539   ,0.3310878344280539     ,-1.1159616040704377   ,1.1159616040704377
CCCCCC(=O)Nc1nn(C)c2ncnc3c2c1cn3C1O[C@H](CO)[C@@H](O)[C@H]1O                                                 ,CCCCCC(=O)Nc1nn(C)c2ncnc3c2c1cn3C1O[C@H](CO)[C@@H](O)[C@H]1O                                                 ,418.4540000000002 ,0.44829999999999975,6.46              ,6.583665962819582               ,0.11242645627223487            ,6.684381517179638         ,0.27958966710584976      ,0.1236659628195822    ,0.1236659628195822     ,0.22438151717963795   ,0.22438151717963795
CCc1cc(NCc2ccccc2OC)c(O)nc1C                                                                                 ,CCc1cc(NCc2ccccc2OC)c(O)nc1C                                                                                 ,272.348           ,3.2787200000000016 ,6.58              ,6.044131254046665               ,0.165076165435448              ,5.696922811892826         ,0.10132121664318704      ,-0.5358687459533353   ,0.5358687459533353     ,-0.8830771881071744   ,0.8830771881071744
Cc1nc(CCCCCCC(=O)c2ccccc2)n2nc(-n3ccnn3)ccc12                                                                ,Cc1nc(CCCCCCC(=O)c2ccccc2)n2nc(-n3ccnn3)ccc12                                                                ,388.47500000000014,3.9943200000000023 ,6.19              ,6.192426622416042               ,0.10025592266487095            ,6.352651580272434         ,0.2108528647148098       ,0.002426622416041191  ,0.002426622416041191   ,0.16265158027243398   ,0.16265158027243398
S=C(NCCc1ccccc1)Nc1ncc(Cl)s1                                                                                 ,S=C(NCCc1ccccc1)Nc1ncc(Cl)s1                                                                                 ,297.836           ,3.325600000000001  ,5.62              ,5.887819770826769               ,0.14721581353278337            ,6.229238727644547         ,0.11343919271587845      ,0.2678197708267689    ,0.2678197708267689     ,0.6092387276445468    ,0.6092387276445468
CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccc(OC)c3)nc21                                                                ,CCN1c2ncccc2C(=O)N(C)c2ccc(-c3cccc(OC)c3)nc21                                                                ,360.41700000000014,3.9002000000000026 ,6.75              ,6.266516459087349               ,0.1251262945161746             ,6.03990599516885          ,0.1327184907675182       ,-0.4834835409126512   ,0.4834835409126512     ,-0.7100940048311504   ,0.7100940048311504
CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                               ,393.87800000000016,4.058200000000002  ,6.698333333333334 ,6.807780630163869               ,0.07957092141433224            ,6.839999278314148         ,0.13013071818441843      ,0.10944729683053467   ,0.10944729683053467    ,0.1416659449808142    ,0.1416659449808142
C[C@H]1Oc2c3c(c4c(-c5ccccc5)cc(=O)oc4c2C(=O)[C@@H]1C)OC(C)(C)C=C3                                            ,C[C@H]1Oc2c3c(c4c(-c5ccccc5)cc(=O)oc4c2C(=O)[C@@H]1C)OC(C)(C)C=C3                                            ,402.44600000000014,5.2439000000000044 ,5.0               ,4.620865046999326               ,0.1678157723155361             ,4.300244620957047         ,0.1870673154378801       ,-0.37913495300067357  ,0.37913495300067357    ,-0.6997553790429532   ,0.6997553790429532
Cc1ccc(Cc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)c(O)c1                                                                ,Cc1ccc(Cc2ccnc3c2NC(=O)c2cccnc2N3C2CC2)c(O)c1                                                                ,372.42800000000017,3.9476200000000015 ,6.7               ,6.489509877255967               ,0.09485278905695589            ,6.282340219914263         ,0.061713716267064865     ,-0.21049012274403278  ,0.21049012274403278    ,-0.4176597800857369   ,0.4176597800857369
CCN1c2ncccc2-c2nccn2-c2c(C)ccnc21                                                                            ,CCN1c2ncccc2-c2nccn2-c2c(C)ccnc21                                                                            ,277.33099999999996,3.1091200000000017 ,6.2               ,5.862569766241086               ,0.14629672378657818            ,5.638731764135224         ,0.15258408458623562      ,-0.3374302337589139   ,0.3374302337589139     ,-0.5612682358647758   ,0.5612682358647758
Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc(C(=O)NCCCN(C)C)cc2Cl)c(C)c1                                                  ,Cc1cc(C)c(-n2nnnc2SCC(=O)Nc2ccc(C(=O)NCCCN(C)C)cc2Cl)c(C)c1                                                  ,516.0710000000004 ,3.6532600000000017 ,8.3               ,8.05966094293471                ,0.12100170809360246            ,7.379663339036176         ,0.1847353332562839       ,-0.2403390570652899   ,0.2403390570652899     ,-0.9203366609638248   ,0.9203366609638248
Oc1nc2ccccc2cc1C(C#CC1CC1)(OCc1ccccc1)C(F)(F)F                                                               ,Oc1nc2ccccc2cc1C(C#CC1CC1)(OCc1ccccc1)C(F)(F)F                                                               ,397.396           ,5.328200000000003  ,7.44              ,7.238330414100638               ,0.18195507907020309            ,6.720361445672623         ,0.16716583435124277      ,-0.20166958589936268  ,0.20166958589936268    ,-0.7196385543273776   ,0.7196385543273776
COC(=O)c1cc(C(=CCCCC(=O)N(C)C)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC                                           ,COC(=O)c1cc(C(=CCCCC(=O)N(C)C)c2cc(Cl)c(OC)c(C(=O)OC)c2)cc(Cl)c1OC                                           ,538.4240000000002 ,5.2740000000000045 ,6.16              ,5.939154324560071               ,0.13402603290912787            ,5.474246740076859         ,0.12491919495790738      ,-0.2208456754399295   ,0.2208456754399295     ,-0.6857532599231408   ,0.6857532599231408
CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1                                                        ,CC(C)Nc1cccnc1N(C1CC1)C1CCN(C(=O)c2cc3ccccc3[nH]2)CC1                                                        ,417.55700000000013,4.656800000000004  ,6.010000000000002 ,6.003396137265301               ,0.07611569851659711            ,6.089176131107825         ,0.12188823470959229      ,-0.006603862734700705 ,0.006603862734700705   ,0.07917613110782362   ,0.07917613110782362
CCOc1cccc(F)c1CCNC(=S)Nc1nccs1                                                                               ,CCOc1cccc(F)c1CCNC(=S)Nc1nccs1                                                                               ,325.434           ,3.2100000000000013 ,8.0               ,7.903319854924346               ,0.10053554726242958            ,7.808982920262096         ,0.09402027783031111      ,-0.09668014507565381  ,0.09668014507565381    ,-0.19101707973790383  ,0.19101707973790383
CCc1nc2n(c1C)-c1cccnc1N(CC)c1ncccc1-2                                                                        ,CCc1nc2n(c1C)-c1cccnc1N(CC)c1ncccc1-2                                                                        ,305.3850000000001 ,3.671520000000003  ,5.25              ,5.341581267472741               ,0.1230968000376057             ,5.616674370055515         ,0.20818419175266745      ,0.09158126747274142   ,0.09158126747274142    ,0.36667437005551484   ,0.36667437005551484
Cc1nc(CCCCCC(=O)Cc2ccccc2)n2nc(Cl)ccc12                                                                      ,Cc1nc(CCCCCC(=O)Cc2ccccc2)n2nc(Cl)ccc12                                                                      ,355.86900000000014,4.605820000000004  ,5.41              ,5.598156472604608               ,0.11115972437717188            ,6.04224913997799          ,0.13481808606478515      ,0.1881564726046081    ,0.1881564726046081     ,0.6322491399779899    ,0.6322491399779899
CCN1c2ncc(COc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,CCN1c2ncc(COc3cccc(N)c3)cc2C(=O)N(C)c2ccc(Cl)nc21                                                            ,409.8770000000002 ,4.039200000000003  ,6.91              ,6.782282730641637               ,0.047392681592593675           ,6.7111148608316356        ,0.08011961400679889      ,-0.1277172693583628   ,0.1277172693583628     ,-0.1988851391683646   ,0.1988851391683646
CCNC(=O)OCCCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1                                         ,CCNC(=O)OCCCCC=C(c1cc(Cl)c(OC)c(C(=O)OC)c1)c1cc(Cl)c(OC)c(C(=O)OC)c1                                         ,568.4500000000003 ,5.931900000000006  ,5.71              ,5.544844616528356               ,0.16243392786681013            ,5.28079970701022          ,0.39498395389308855      ,-0.16515538347164416  ,0.16515538347164416    ,-0.4292002929897798   ,0.4292002929897798
CCc1cc(NCc2cc3c(nc2OC)CCCC3)c(O)nc1C                                                                         ,CCc1cc(NCc2cc3c(nc2OC)CCCC3)c(O)nc1C                                                                         ,327.428           ,3.552520000000003  ,7.46              ,7.350289140890641               ,0.1302626288662229             ,7.164634505751792         ,0.06678716553979115      ,-0.1097108591093594   ,0.1097108591093594     ,-0.295365494248208    ,0.295365494248208
COC(=O)CCC/C=C(\c1cccc(C#N)c1)c1cc(Cl)ccc1OC                                                                 ,COC(=O)CCC/C=C(\c1cccc(C#N)c1)c1cc(Cl)ccc1OC                                                                 ,369.84800000000007,4.995280000000005  ,5.12              ,5.262197418722216               ,0.08017070736631124            ,5.596930724448944         ,0.15023282520934772      ,0.14219741872221547   ,0.14219741872221547    ,0.4769307244489438    ,0.4769307244489438
CCN1C(=O)c2cc(N)ccc2Oc2ccccc21                                                                               ,CCN1C(=O)c2cc(N)ccc2Oc2ccccc21                                                                               ,254.289           ,3.0412000000000012 ,6.84              ,6.809808461785968               ,0.08720658152019325            ,6.779070174953361         ,0.1267516869516103       ,-0.030191538214031866 ,0.030191538214031866   ,-0.0609298250466388   ,0.0609298250466388
CCN1c2ncc(CCc3ccc4ccccc4c3)cc2C(=O)N(C)c2ccc(F)nc21                                                          ,CCN1c2ncc(CCc3ccc4ccccc4c3)cc2C(=O)N(C)c2ccc(F)nc21                                                          ,426.4950000000002 ,5.302100000000005  ,7.6099999999999985,7.194980374733065               ,0.17167939177156413            ,6.324730067324998         ,0.2000219093250657       ,-0.41501962526693337  ,0.41501962526693337    ,-1.2852699326750008   ,1.2852699326750008
N#Cc1cccc(C23SCCN2C(=O)c2ccccc23)c1                                                                          ,N#Cc1cccc(C23SCCN2C(=O)c2ccccc23)c1                                                                          ,292.363           ,2.9619800000000014 ,5.74              ,5.682865610294134               ,0.08445547073912238            ,5.406635975013314         ,0.1471786185235104       ,-0.05713438970586626  ,0.05713438970586626    ,-0.33336402498668605  ,0.33336402498668605
CCCc1c(O)nc2ccc(Cl)cc2c1[S+]([O-])C1CCCCC1                                                                   ,CCCc1c(O)nc2ccc(Cl)cc2c1[S+]([O-])C1CCCCC1                                                                   ,351.89900000000017,4.986600000000005  ,5.576666666666667 ,5.599494514065876               ,0.0878526953664289             ,5.766552893208717         ,0.2061189206635115       ,0.022827847399208956  ,0.022827847399208956   ,0.18988622654204956   ,0.18988622654204956
CCN1c2ccncc2N(C)C(=O)c2cccnc21                                                                               ,CCN1c2ccncc2N(C)C(=O)c2cccnc21                                                                               ,254.293           ,2.2246             ,5.8               ,5.885773840578944               ,0.125521853083469              ,5.781186216551925         ,0.15889129779606323      ,0.08577384057894388   ,0.08577384057894388    ,-0.01881378344807505  ,0.01881378344807505
CCCc1c(SC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O                                                                        ,CCCc1c(SC2CCCCC2)c2cc(Cl)ccc2[nH]c1=O                                                                        ,335.9             ,5.558800000000003  ,5.9125            ,5.8842302299836655              ,0.0868262281987788             ,5.973427675298746         ,0.12403709072174378      ,-0.028269770016334128 ,0.028269770016334128   ,0.06092767529874621   ,0.06092767529874621
N#Cc1c(N)cccc1S(=O)(=O)c1cc(Cl)cc(Cl)c1                                                                      ,N#Cc1c(N)cccc1S(=O)(=O)c1cc(Cl)cc(Cl)c1                                                                      ,327.192           ,3.2800800000000008 ,7.52              ,6.971471218399702               ,0.21612494837398163            ,6.195749616761935         ,0.10201640905170647      ,-0.5485287816002975   ,0.5485287816002975     ,-1.3242503832380645   ,1.3242503832380645
CCN(c1ncccc1COC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1                                                 ,CCN(c1ncccc1COC)C1CCN(C(=O)c2cc3cc(NS(C)(=O)=O)ccc3[nH]2)CC1                                                 ,485.6100000000001 ,3.2119000000000018 ,6.4833333333333325,6.279149121153838               ,0.08263308123839488            ,6.091533084143621         ,0.08728799713204255      ,-0.20418421217949412  ,0.20418421217949412    ,-0.39180024918971146  ,0.39180024918971146
Cc1nc(O)c(NCc2nc3ccccc3o2)cc1S(C)(=O)=O                                                                      ,Cc1nc(O)c(NCc2nc3ccccc3o2)cc1S(C)(=O)=O                                                                      ,333.369           ,2.25242            ,5.94              ,5.816381359387258               ,0.11275012451871415            ,5.37610685854075          ,0.22357873780240783      ,-0.12361864061274197  ,0.12361864061274197    ,-0.5638931414592507   ,0.5638931414592507
