SMILES                                                                                                                    ,SMILES                                                                                                                    ,MolWt             ,MolLogP              ,pChEMBL Value     ,pChEMBL Value_pred_mean_cv_train,pChEMBL Value_pred_std_cv_train,pChEMBL Value_pred_mean_cv,pChEMBL Value_pred_std_cv,cv_error_train         ,absolute_cv_error_train,cv_error              ,absolute_cv_error
CC(Cc1ccc(O)c(O)c1)(C(=O)O)C(C)(Cc1ccc(O)c(O)c1)C(=O)O                                                                    ,CC(Cc1ccc(O)c(O)c1)(C(=O)O)C(C)(Cc1ccc(O)c(O)c1)C(=O)O                                                                    ,390.38800000000015,2.476000000000001    ,6.5               ,6.376859282261644               ,0.13671220964259057            ,5.100853406744991         ,0.06283113201758286      ,-0.12314071773835611   ,0.12314071773835611    ,-1.3991465932550087   ,1.3991465932550087
Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc(Cl)cc3)nn2C)c(S)cc1Cl                                                                         ,Cc1cc(S(=O)(=O)Nc2nc(Nc3ccc(Cl)cc3)nn2C)c(S)cc1Cl                                                                         ,444.36900000000014,4.263420000000003    ,4.77              ,4.77282134532487                ,0.020329227601735972           ,4.844757443863821         ,0.21007260662256885      ,0.002821345324869995   ,0.002821345324869995   ,0.07475744386382122   ,0.07475744386382122
O=C(/C=C(\O)c1c[nH]c2ccc(Cl)cc12)c1nc[nH]n1                                                                               ,O=C(/C=C(\O)c1c[nH]c2ccc(Cl)cc12)c1nc[nH]n1                                                                               ,288.694           ,2.7212000000000005   ,5.7               ,5.66974726292811                ,0.05538379401644269            ,5.097627629314436         ,0.22610527052779358      ,-0.03025273707189058   ,0.03025273707189058    ,-0.6023723706855639   ,0.6023723706855639
COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1OC                                                                           ,COc1ccc(/C=C2/C(=O)N(C(=O)c3ccccc3O)N=C2C)cc1OC                                                                           ,366.37300000000016,2.851300000000002    ,6.3               ,6.258281748737597               ,0.04531450984959389            ,5.677024206614576         ,0.08829744211284288      ,-0.04171825126240325   ,0.04171825126240325    ,-0.6229757933854234   ,0.6229757933854234
Cc1cc(S(=O)(=O)Nc2nc(N)n(-c3ccccn3)n2)c(S)cc1Cl                                                                           ,Cc1cc(S(=O)(=O)Nc2nc(N)n(-c3ccccn3)n2)c(S)cc1Cl                                                                           ,396.88500000000016,2.29582              ,4.74              ,4.791838911974179               ,0.0781800938813909             ,5.195428072463313         ,0.2323792329492499       ,0.05183891197417889    ,0.05183891197417889    ,0.45542807246331307   ,0.45542807246331307
O=C(NCc1ccccn1)c1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2                                                                 ,O=C(NCc1ccccn1)c1c2c(c(O)c3ncccc13)C(=O)N(Cc1ccc(F)cc1)C2                                                                 ,442.45000000000016,3.560500000000002    ,6.72              ,6.7339546645901835              ,0.018212942127379866           ,6.406627999562943         ,0.38837648420870324      ,0.013954664590183796   ,0.013954664590183796   ,-0.3133720004370568   ,0.3133720004370568
[N-]=[N+]=NC1CCC(N=[N+]=[N-])c2cc(/C(O)=C\C(=O)C(=O)O)ccc21                                                               ,[N-]=[N+]=NC1CCC(N=[N+]=[N-])c2cc(/C(O)=C\C(=O)C(=O)O)ccc21                                                               ,328.28800000000007,3.735800000000003    ,6.5               ,6.474034916780342               ,0.03128397438843932            ,6.019853608237467         ,0.39585108298211835      ,-0.02596508321965807   ,0.02596508321965807    ,-0.48014639176253304  ,0.48014639176253304
CCCCCC=C(c1cc(Cl)c(O)c(C(=O)NO)c1)c1cc(Cl)c(O)c(C(=O)NO)c1                                                                ,CCCCCC=C(c1cc(Cl)c(O)c(C(=O)NO)c1)c1cc(Cl)c(O)c(C(=O)NO)c1                                                                ,469.32100000000014,4.654600000000004    ,5.4               ,5.397501745148435               ,0.01682914934225532            ,4.767156205189673         ,0.04266329946992403      ,-0.00249825485156574   ,0.00249825485156574    ,-0.6328437948103272   ,0.6328437948103272
CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C                                                                 ,CCOC(=O)C1=C(O)/C(=C\c2ccc(CNC(=O)C(=O)Nc3ccccc3)o2)N=C1C                                                                 ,423.4250000000001 ,2.725100000000001    ,4.4               ,4.392661476555725               ,0.02136167900211132            ,4.60626766373427          ,0.16888424525537915      ,-0.0073385234442753244 ,0.0073385234442753244  ,0.20626766373426975   ,0.20626766373426975
O=C(/C=C(\O)C(=O)O)CCc1ccccc1                                                                                             ,O=C(/C=C(\O)C(=O)O)CCc1ccccc1                                                                                             ,220.22400000000002,1.7148               ,4.52              ,4.590649537614935               ,0.09491645408034524            ,5.475452341512613         ,0.26853338562125884      ,0.0706495376149352     ,0.0706495376149352     ,0.955452341512613     ,0.955452341512613
O=C1NC(=S)SC1NS(=O)(=O)c1ccc(-c2ncccn2)cc1                                                                                ,O=C1NC(=S)SC1NS(=O)(=O)c1ccc(-c2ncccn2)cc1                                                                                ,366.4490000000001 ,0.8958999999999998   ,5.195             ,5.173991376019008               ,0.019335644548324486           ,4.713801122316727         ,0.21317167663465858      ,-0.021008623980992347  ,0.021008623980992347   ,-0.48119887768327363  ,0.48119887768327363
O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc12                                                                 ,O=C(O)/C(O)=C/C(=O)c1cn(Cc2ccc(C(F)(F)F)cc2)c2ccc(Cl)cc12                                                                 ,423.77400000000006,5.0710000000000015   ,6.58              ,6.545628309650963               ,0.06164243187654484            ,5.658928057684719         ,0.22343194065889727      ,-0.034371690349036754  ,0.034371690349036754   ,-0.9210719423152813   ,0.9210719423152813
O=c1c(Cc2ccc(Cc3c(O)oc4ccccc4c3=O)cc2)c(O)oc2ccccc12                                                                      ,O=c1c(Cc2ccc(Cc3c(O)oc4ccccc4c3=O)cc2)c(O)oc2ccccc12                                                                      ,426.42400000000015,4.492200000000004    ,4.125             ,4.23617839273218                ,0.05419710404835926            ,4.549363604982288         ,0.023949612898846718     ,0.11117839273217989    ,0.11117839273217989    ,0.42436360498228787   ,0.42436360498228787
O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1CCCC[C@@H]1OC(=O)/C=C/c1ccc(O)c(O)c1                                                       ,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1CCCC[C@@H]1OC(=O)/C=C/c1ccc(O)c(O)c1                                                       ,440.44800000000015,3.633200000000003    ,5.12              ,5.151173605807498               ,0.08073046933394143            ,5.265707658265932         ,0.18803831881721542      ,0.031173605807498284   ,0.031173605807498284   ,0.14570765826593224   ,0.14570765826593224
CC1=NNC(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2nccs2)cc1                                                                             ,CC1=NNC(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2nccs2)cc1                                                                             ,364.412           ,1.9019               ,4.18              ,4.1836664677640485              ,0.01175525920785514            ,4.203195475952033         ,0.0788503402401503       ,0.0036664677640487753  ,0.0036664677640487753  ,0.02319547595203364   ,0.02319547595203364
O=C(O)c1cnc2c(ccc3ncc(C(=O)O)c(O)c32)c1O                                                                                  ,O=C(O)c1cnc2c(ccc3ncc(C(=O)O)c(O)c32)c1O                                                                                  ,300.22600000000006,1.5905999999999998   ,5.152             ,5.1584826883670925              ,0.03376869267064138            ,5.165114877186234         ,0.2660973741374731       ,0.006482688367092315   ,0.006482688367092315   ,0.01311487718623372   ,0.01311487718623372
Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65                                            ,Cc1cc(O)c2c(=O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c78)c65                                            ,504.4500000000004 ,5.081040000000003    ,5.0               ,5.036528924238342               ,0.03661247561943255            ,5.651425538183998         ,0.1010617640219889       ,0.03652892423834242    ,0.03652892423834242    ,0.6514255381839984    ,0.6514255381839984
O=C1c2c(c(O)c3nccnc3c2O)C(=O)N1Cc1ccc(Cl)c(Cl)c1                                                                          ,O=C1c2c(c(O)c3nccnc3c2O)C(=O)N1Cc1ccc(Cl)c(Cl)c1                                                                          ,390.1820000000001 ,3.144000000000001    ,6.95              ,6.8858960345996225              ,0.09191871666258292            ,5.8087197031349955        ,0.37124276909692455      ,-0.06410396540037766   ,0.06410396540037766    ,-1.1412802968650047   ,1.1412802968650047
O=C(O)c1ncc2cccnc2c1O                                                                                                     ,O=C(O)c1ncc2cccnc2c1O                                                                                                     ,190.158           ,1.0335999999999996   ,4.96              ,4.982302403697503               ,0.03563275046647608            ,5.173095444966728         ,0.40520472658479995      ,0.022302403697502804   ,0.022302403697502804   ,0.2130954449667284    ,0.2130954449667284
[N-]=[N+]=NC1CC(N=[N+]=[N-])c2cc(/C(O)=C\C(=O)C(=O)O)ccc21                                                                ,[N-]=[N+]=NC1CC(N=[N+]=[N-])c2cc(/C(O)=C\C(=O)C(=O)O)ccc21                                                                ,314.26100000000014,3.3457000000000012   ,6.44              ,6.454434488865017               ,0.030095776340850002           ,6.036104098931944         ,0.43968557675356706      ,0.014434488865016526   ,0.014434488865016526   ,-0.40389590106805606  ,0.40389590106805606
O=C1c2c(c(O)c3ncccc3c2O)C(=O)N1Cc1ccc(F)cc1                                                                               ,O=C1c2c(c(O)c3ncccc3c2O)C(=O)N1Cc1ccc(F)cc1                                                                               ,338.29400000000004,2.5813000000000006   ,7.1               ,7.058135221577308               ,0.04651939175780356            ,6.650808977975106         ,0.20571274068297257      ,-0.041864778422691984  ,0.041864778422691984   ,-0.4491910220248938   ,0.4491910220248938
O=C(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc2ccc(C(=O)O)c(O)c2n1                                                        ,O=C(NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])c1ccc2ccc(C(=O)O)c(O)c2n1                                                        ,413.3020000000001 ,2.2118999999999995   ,5.52              ,5.511557562540682               ,0.02833872361695924            ,5.6332671810860555        ,0.16414290686217958      ,-0.008442437459317276  ,0.008442437459317276   ,0.11326718108605593   ,0.11326718108605593
CN1CCCCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C                                                                             ,CN1CCCCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C                                                                             ,374.41600000000017,1.7118               ,6.68              ,6.712619053160701               ,0.04162873534032283            ,7.210510737862867         ,0.1239812799584975       ,0.03261905316070113    ,0.03261905316070113    ,0.5305107378628673    ,0.5305107378628673
O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(C(=O)Nc2ccc(O)c(C(=O)O)c2)cc1                                                              ,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(C(=O)Nc2ccc(O)c(C(=O)O)c2)cc1                                                              ,436.37600000000015,2.9988               ,4.68              ,4.6853247194015735              ,0.03493686933227921            ,4.940870304209227         ,0.1951130005082353       ,0.005324719401573752   ,0.005324719401573752   ,0.2608703042092273    ,0.2608703042092273
COc1ccc(C(=O)CC(=O)C(=O)O)cc1Cc1ccccc1                                                                                    ,COc1ccc(C(=O)CC(=O)C(=O)O)cc1Cc1ccccc1                                                                                    ,312.321           ,2.512500000000001    ,6.82              ,6.8260678003715896              ,0.012460549017741279           ,6.637543931394525         ,0.19789274073846758      ,0.0060678003715892714  ,0.0060678003715892714  ,-0.18245606860547525  ,0.18245606860547525
O=C(/C=C/c1cccn1Cc1ccc(F)cc1)CC(=O)C(=O)O                                                                                 ,O=C(/C=C/c1cccn1Cc1ccc(F)cc1)CC(=O)C(=O)O                                                                                 ,315.3             ,2.3016               ,4.175             ,4.200437200580344               ,0.06431145238019192            ,5.108512805825886         ,0.333067782569328        ,0.025437200580344488   ,0.025437200580344488   ,0.9335128058258864    ,0.9335128058258864
O=C(Nc1ccc(O)c(O)c1)c1ccc2ccc(C(=O)O)c(O)c2n1                                                                             ,O=C(Nc1ccc(O)c(O)c1)c1ccc2ccc(C(=O)O)c(O)c2n1                                                                             ,340.29100000000005,2.3021               ,6.05              ,5.993220130757509               ,0.08346635114746953            ,5.361441432826263         ,0.1793477431963262       ,-0.05677986924249101   ,0.05677986924249101    ,-0.6885585671737369   ,0.6885585671737369
O=C(O)C(=O)/C=C(\O)c1cn(Cc2ccccc2F)c(=O)n(Cc2ccccc2F)c1=O                                                                 ,O=C(O)C(=O)/C=C(\O)c1cn(Cc2ccccc2F)c(=O)n(Cc2ccccc2F)c1=O                                                                 ,442.37400000000014,1.9374               ,5.39              ,5.400352869470778               ,0.01884298249680763            ,5.890636077471018         ,0.3223561488577107       ,0.010352869470778181   ,0.010352869470778181   ,0.5006360774710181    ,0.5006360774710181
O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)Nc2nncn2-c2ccc(F)cc2)c(S)cc1Cl                                                            ,O=C(Nc1ccc(Cl)cc1)c1cc(S(=O)(=O)Nc2nncn2-c2ccc(F)cc2)c(S)cc1Cl                                                            ,538.4130000000001 ,5.0550000000000015   ,4.43              ,4.453234665971088               ,0.028145355183954508           ,4.791179807062732         ,0.12023163426769676      ,0.023234665971088475   ,0.023234665971088475   ,0.3611798070627321    ,0.3611798070627321
CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CCCCl)CC3)ccc2c1=O                                                      ,CCOC(=O)/C(O)=C/C(=O)c1cn(Cc2ccc(F)cc2)c2cc(N3CCN(CCCCl)CC3)ccc2c1=O                                                      ,556.0340000000003 ,4.127500000000004    ,5.89              ,5.879707119225381               ,0.04668270882702007            ,5.494447222789935         ,0.17492189767984304      ,-0.010292880774618318  ,0.010292880774618318   ,-0.39555277721006465  ,0.39555277721006465
O=C(O)c1[nH]c(C(=O)O)c(-c2ccc(O)c(O)c2)c1-c1ccc(O)c(O)c1                                                                  ,O=C(O)c1[nH]c(C(=O)O)c(-c2ccc(O)c(O)c2)c1-c1ccc(O)c(O)c1                                                                  ,371.30100000000016,2.567500000000001    ,5.28              ,5.327022418164519               ,0.08015537571895805            ,5.903565331579726         ,0.11736837638098523      ,0.04702241816451913    ,0.04702241816451913    ,0.6235653315797256    ,0.6235653315797256
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12                                                                    ,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(OCc3ccc(F)cc3)cc(O)c12                                                                    ,410.3530000000002 ,4.0005000000000015   ,5.376666666666668 ,5.433528803234059               ,0.04110781448844546            ,5.675573289146895         ,0.032101376386159994     ,0.05686213656739092    ,0.05686213656739092    ,0.29890662248022704   ,0.29890662248022704
O=C(O)C(=O)/C=C(\O)c1ccnc2ccccc12                                                                                         ,O=C(O)C(=O)/C=C(\O)c1ccnc2ccccc12                                                                                         ,243.218           ,1.7874               ,4.0               ,4.061089614464017               ,0.06946198595744202            ,5.099825478154138         ,0.2894978172759403       ,0.061089614464017394   ,0.061089614464017394   ,1.0998254781541377    ,1.0998254781541377
COc1ccc(CNC(=O)c2c(O)n(O)c(=O)c3cc([N+](=O)[O-])ccc23)cc1                                                                 ,COc1ccc(CNC(=O)c2c(O)n(O)c(=O)c3cc([N+](=O)[O-])ccc23)cc1                                                                 ,385.33200000000016,1.7911999999999997   ,8.0               ,7.914198836954459               ,0.12676560896033115            ,6.527400891637082         ,0.33802559955278566      ,-0.08580116304554064   ,0.08580116304554064    ,-1.4725991083629184   ,1.4725991083629184
Cc1cc(S(=O)(=O)Nc2nnc3c(C(F)(F)F)cc(Cl)cn23)c(S)cc1Cl                                                                     ,Cc1cc(S(=O)(=O)Nc2nnc3c(C(F)(F)F)cc(Cl)cn23)c(S)cc1Cl                                                                     ,457.28600000000006,4.452820000000002    ,4.795             ,4.780168978160372               ,0.028117847055548956           ,4.864200670003226         ,0.16081665754613708      ,-0.014831021839627923  ,0.014831021839627923   ,0.06920067000322572   ,0.06920067000322572
O=C(c1ccccc1)N1CCC(N2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)CC1                                                                    ,O=C(c1ccccc1)N1CCC(N2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)CC1                                                                    ,418.40900000000016,1.9418               ,5.62              ,5.652537310795377               ,0.041134675114747776           ,6.08401581923102          ,0.15228526198947925      ,0.032537310795376584   ,0.032537310795376584   ,0.46401581923101975   ,0.46401581923101975
O=C(NN1C(=O)C(Cl)C1c1cccc(O)c1)c1ccccc1O                                                                                  ,O=C(NN1C(=O)C(Cl)C1c1cccc(O)c1)c1ccccc1O                                                                                  ,332.74300000000005,1.9335               ,4.0               ,4.006596102953933               ,0.03358819059493008            ,4.38370593617279          ,0.1924638143246572       ,0.006596102953933425   ,0.006596102953933425   ,0.3837059361727899    ,0.3837059361727899
COc1ccc(OC)c(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)c1                                                                          ,COc1ccc(OC)c(CN2C(=O)c3c(c(O)c4nccnc4c3O)C2=O)c1                                                                          ,381.34400000000005,1.8543999999999996   ,6.11              ,6.1330235985520405              ,0.029283099218358824           ,6.203606097540041         ,0.07362586179701719      ,0.02302359855204017    ,0.02302359855204017    ,0.09360609754004034   ,0.09360609754004034
COc1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O                                                                               ,COc1cc(/C=C/c2ccc3ccc(C(=O)O)c(O)c3n2)ccc1O                                                                               ,337.33099999999996,3.523200000000001    ,5.49              ,5.5567488296571685              ,0.04083757066322472            ,5.764000202816407         ,0.013625227932875201     ,0.06674882965716833    ,0.06674882965716833    ,0.27400020281640636   ,0.27400020281640636
O=C1Oc2ccccc2C(O)C1Sc1c(O)oc2ccccc2c1=O                                                                                   ,O=C1Oc2ccccc2C(O)C1Sc1c(O)oc2ccccc2c1=O                                                                                   ,356.35500000000013,2.6119000000000008   ,4.05              ,4.074985002994001               ,0.043222840693121246           ,4.985049022285025         ,0.21021450338235706      ,0.024985002994001526   ,0.024985002994001526   ,0.9350490222850256    ,0.9350490222850256
O=C(O)C(=O)/C=C(/O)c1nc2cncnc2n1Cc1ccccc1                                                                                 ,O=C(O)C(=O)/C=C(/O)c1nc2cncnc2n1Cc1ccccc1                                                                                 ,324.296           ,1.4271999999999998   ,4.5               ,4.499594176590466               ,0.02040604518881603            ,5.269204971552906         ,0.20857929228874164      ,-0.0004058234095341007 ,0.0004058234095341007  ,0.7692049715529059    ,0.7692049715529059
Cc1ccc2c(c1)C(=O)N1CCSC1C(=O)S2                                                                                           ,Cc1ccc2c(c1)C(=O)N1CCSC1C(=O)S2                                                                                           ,265.35900000000004,2.1424200000000004   ,4.225             ,4.231978489949325               ,0.029103096995052632           ,4.320666658549958         ,0.11394084696601879      ,0.006978489949325706   ,0.006978489949325706   ,0.09566665854995815   ,0.09566665854995815
CC1=NN(c2ccccc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2scc(C)c2C)cc1                                                               ,CC1=NN(c2ccccc2)C(=O)C1/N=N/c1ccc(S(=O)(=O)Nc2scc(C)c2C)cc1                                                               ,467.57600000000014,5.040740000000004    ,4.01              ,4.03295341012042                ,0.042901529504578866           ,4.497394347509139         ,0.21814119446185126      ,0.022953410120420514   ,0.022953410120420514   ,0.4873943475091389    ,0.4873943475091389
CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(C)cc1                                                                               ,CCOC(=O)C(=O)CC(=O)/C=C/c1cccn1Cc1ccc(C)cc1                                                                               ,339.39100000000013,2.9494200000000013   ,4.1               ,4.149892151453633               ,0.054363214034918686           ,4.420548378160919         ,0.2602479347141593       ,0.04989215145363346    ,0.04989215145363346    ,0.3205483781609191    ,0.3205483781609191
O=c1c(C(c2ccccc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12                                                                 ,O=c1c(C(c2ccccc2)c2c(O)oc3cc(O)ccc3c2=O)c(O)oc2cc(O)ccc12                                                                 ,444.39500000000015,3.902000000000001    ,4.705             ,4.649756242209719               ,0.03821447517616811            ,4.39044682156403          ,0.14402165198337538      ,-0.05524375779028112   ,0.05524375779028112    ,-0.3145531784359701   ,0.3145531784359701
O=C1c2c(c(O)c3nccnc3c2O)C(=O)N1Cc1ccc(F)c(Cl)c1                                                                           ,O=C1c2c(c(O)c3nccnc3c2O)C(=O)N1Cc1ccc(F)c(Cl)c1                                                                           ,373.72700000000015,2.6297000000000006   ,6.75              ,6.741728171508271               ,0.023333130573782803           ,6.380094122245707         ,0.16745747049043674      ,-0.008271828491729138  ,0.008271828491729138   ,-0.3699058777542934   ,0.3699058777542934
COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1                         ,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1                         ,543.5250000000003 ,0.0012999999999993015,5.835             ,5.779353478193544               ,0.04007215809348558            ,5.42255028215172          ,0.1737271572227222       ,-0.05564652180645613   ,0.05564652180645613    ,-0.41244971784828     ,0.41244971784828
Cc1cc(S(=O)(=O)Nc2nnc3cc(C(F)(F)F)cc(C)n23)c(S)cc1Cl                                                                      ,Cc1cc(S(=O)(=O)Nc2nnc3cc(C(F)(F)F)cc(C)n23)c(S)cc1Cl                                                                      ,436.86800000000005,4.107840000000001    ,4.8450000000000015,4.852394072589315               ,0.017549150854052568           ,5.055754245633236         ,0.1982118127880976       ,0.007394072589313794   ,0.007394072589313794   ,0.2107542456332343    ,0.2107542456332343
CCOC(=O)C(=O)/C=C(\O)c1c[nH]c2ccc(Cl)cc12                                                                                 ,CCOC(=O)C(=O)/C=C(\O)c1c[nH]c2ccc(Cl)cc12                                                                                 ,293.70600000000013,2.8524000000000003   ,5.16              ,5.173544224371077               ,0.02566189333153406            ,5.2539740934964545        ,0.2213313533857529       ,0.01354422437107683    ,0.01354422437107683    ,0.09397409349645436   ,0.09397409349645436
O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)N1CCN(C(=O)C(=O)/C=C(\O)c2cccc(Cc3ccccc3F)c2)CC1                                    ,O=C(/C=C(\O)c1cccc(Cc2ccccc2F)c1)C(=O)N1CCN(C(=O)C(=O)/C=C(\O)c2cccc(Cc3ccccc3F)c2)CC1                                    ,650.6780000000001 ,5.453400000000005    ,6.06              ,6.047143417550624               ,0.019551670526172186           ,5.625504511512649         ,0.28046725169200715      ,-0.012856582449376042  ,0.012856582449376042   ,-0.4344954884873502   ,0.4344954884873502
